Bezeichnung,Value for threshold delta,Number of Principles fulfilled,principles_fulfilled,principles_not_fulfilled,node_ext_percentage
MAX mit Epsilon=0.00010,0.5,3,{Directionality / Conflict-Free / Irrelevance of Necessarily Rejected Arguments (INRA)},{Strong Admissibility / Reinstatement / Admissibility / SCC Decomposability / Semi-Qualified Admissibility / Defence / Naivety / CF-Reinstatement / Weak Reinstatement / Modularization / I-Maximality / Reduct Admissibility},"[0.269, 0.269, 0.269, 0.269, 0.269, 0.269, 0.269, 0.269, 0.269, 0.269, 0.269, 0.269, 0.269, 0.269, 0.269, 0.269, 0.269, 0.269, 0.269, 0.269, 0.269, 0.269, 0.269, 0.269, 0.269, 0.269, 0.269, 0.269, 0.269, 0.269, 0.269, 0.269, 0.269, 0.269, 0.269, 0.269, 0.269, 0.269, 0.269, 0.269, 0.269, 0.269, 0.269, 0.269, 0.269, 0.269, 0.269, 0.269, 0.269, 0.269, 0.269, 0.269, 0.269, 0.269, 0.269, 0.269, 0.269, 0.269, 0.269, 0.269, 0.269, 0.269, 0.269, 0.269, 0.269, 0.269, 0.269, 0.269, 0.269, 0.269, 0.269, 0.269, 0.269, 0.269, 0.269, 0.269, 0.269, 0.269, 0.269, 0.269, 0.269, 0.269, 0.269, 0.269, 0.269, 0.269, 0.269, 0.269, 0.269, 0.269, 0.269, 0.269, 0.269, 0.269, 0.269, 0.269, 0.269, 0.269, 0.269, 0.269, 0.2685, 0.2685, 0.2685, 0.2685, 0.2685, 0.2685, 0.2685, 0.2685, 0.2685, 0.2685, 0.2685, 0.2685, 0.2685, 0.2685, 0.2685, 0.2685, 0.2685, 0.2685, 0.2685, 0.15716666666666665, 0.15716666666666665, 0.15716666666666665, 0.15716666666666665, 0.15716666666666665, 0.15716666666666665, 0.15716666666666665, 0.15716666666666665, 0.15716666666666665, 0.15716666666666665, 0.15716666666666665, 0.15716666666666665, 0.15716666666666665, 0.15716666666666665, 0.15716666666666665, 0.15716666666666665, 0.15716666666666665, 0.15716666666666665, 0.15716666666666665, 0.15716666666666665, 0.15716666666666665, 0.15716666666666665, 0.15716666666666665, 0.15716666666666665, 0.15716666666666665, 0.15716666666666665, 0.15716666666666665, 0.15716666666666665, 0.15716666666666665, 0.15716666666666665, 0.15716666666666665, 0.15716666666666665, 0.15716666666666665, 0.15716666666666665, 0.15716666666666665, 0.15716666666666665, 0.15716666666666665, 0.15716666666666665, 0.15716666666666665, 0.15716666666666665, 0.15716666666666665, 0.15716666666666665, 0.15716666666666665, 0.15716666666666665, 0.15716666666666665, 0.15716666666666665, 0.15716666666666665, 0.15716666666666665, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.0]"
MAX mit Epsilon=0.00010,0.501,3,{Directionality / Conflict-Free / Irrelevance of Necessarily Rejected Arguments (INRA)},{Strong Admissibility / Reinstatement / Admissibility / SCC Decomposability / Semi-Qualified Admissibility / Defence / Naivety / CF-Reinstatement / Weak Reinstatement / Modularization / I-Maximality / Reduct Admissibility},"[0.269, 0.269, 0.269, 0.269, 0.269, 0.269, 0.269, 0.269, 0.269, 0.269, 0.269, 0.269, 0.269, 0.269, 0.269, 0.269, 0.269, 0.269, 0.269, 0.269, 0.269, 0.269, 0.269, 0.269, 0.269, 0.269, 0.269, 0.269, 0.269, 0.269, 0.269, 0.269, 0.269, 0.269, 0.269, 0.269, 0.269, 0.269, 0.269, 0.269, 0.269, 0.269, 0.269, 0.269, 0.269, 0.269, 0.269, 0.269, 0.269, 0.269, 0.269, 0.269, 0.269, 0.269, 0.269, 0.269, 0.269, 0.269, 0.269, 0.269, 0.269, 0.269, 0.269, 0.269, 0.269, 0.269, 0.269, 0.269, 0.269, 0.269, 0.269, 0.269, 0.269, 0.269, 0.269, 0.269, 0.269, 0.269, 0.269, 0.269, 0.269, 0.269, 0.269, 0.269, 0.269, 0.269, 0.269, 0.269, 0.269, 0.269, 0.269, 0.269, 0.269, 0.269, 0.269, 0.269, 0.269, 0.269, 0.269, 0.269, 0.2685, 0.2685, 0.2685, 0.2685, 0.2685, 0.2685, 0.2685, 0.2685, 0.2685, 0.2685, 0.2685, 0.2685, 0.2685, 0.2685, 0.2685, 0.2685, 0.2685, 0.2685, 0.2685, 0.15716666666666665, 0.15716666666666665, 0.15716666666666665, 0.15716666666666665, 0.15716666666666665, 0.15716666666666665, 0.15716666666666665, 0.15716666666666665, 0.15716666666666665, 0.15716666666666665, 0.15716666666666665, 0.15716666666666665, 0.15716666666666665, 0.15716666666666665, 0.15716666666666665, 0.15716666666666665, 0.15716666666666665, 0.15716666666666665, 0.15716666666666665, 0.15716666666666665, 0.15716666666666665, 0.15716666666666665, 0.15716666666666665, 0.15716666666666665, 0.15716666666666665, 0.15716666666666665, 0.15716666666666665, 0.15716666666666665, 0.15716666666666665, 0.15716666666666665, 0.15716666666666665, 0.15716666666666665, 0.15716666666666665, 0.15716666666666665, 0.15716666666666665, 0.15716666666666665, 0.15716666666666665, 0.15716666666666665, 0.15716666666666665, 0.15716666666666665, 0.15716666666666665, 0.15716666666666665, 0.15716666666666665, 0.15716666666666665, 0.15716666666666665, 0.15716666666666665, 0.15716666666666665, 0.15716666666666665, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.0]"
MAX mit Epsilon=0.00010,0.502,3,{Directionality / Conflict-Free / Irrelevance of Necessarily Rejected Arguments (INRA)},{Strong Admissibility / Reinstatement / Admissibility / SCC Decomposability / Semi-Qualified Admissibility / Defence / Naivety / CF-Reinstatement / Weak Reinstatement / Modularization / I-Maximality / Reduct Admissibility},"[0.269, 0.269, 0.269, 0.269, 0.269, 0.269, 0.269, 0.269, 0.269, 0.269, 0.269, 0.269, 0.269, 0.269, 0.269, 0.269, 0.269, 0.269, 0.269, 0.269, 0.269, 0.269, 0.269, 0.269, 0.269, 0.269, 0.269, 0.269, 0.269, 0.269, 0.269, 0.269, 0.269, 0.269, 0.269, 0.269, 0.269, 0.269, 0.269, 0.269, 0.269, 0.269, 0.269, 0.269, 0.269, 0.269, 0.269, 0.269, 0.269, 0.269, 0.269, 0.269, 0.269, 0.269, 0.269, 0.269, 0.269, 0.269, 0.269, 0.269, 0.269, 0.269, 0.269, 0.269, 0.269, 0.269, 0.269, 0.269, 0.269, 0.269, 0.269, 0.269, 0.269, 0.269, 0.269, 0.269, 0.269, 0.269, 0.269, 0.269, 0.269, 0.269, 0.269, 0.269, 0.269, 0.269, 0.269, 0.269, 0.269, 0.269, 0.269, 0.269, 0.269, 0.269, 0.269, 0.269, 0.269, 0.269, 0.269, 0.269, 0.2685, 0.2685, 0.2685, 0.2685, 0.2685, 0.2685, 0.2685, 0.2685, 0.2685, 0.2685, 0.2685, 0.2685, 0.2685, 0.2685, 0.2685, 0.2685, 0.2685, 0.2685, 0.2685, 0.15716666666666665, 0.15716666666666665, 0.15716666666666665, 0.15716666666666665, 0.15716666666666665, 0.15716666666666665, 0.15716666666666665, 0.15716666666666665, 0.15716666666666665, 0.15716666666666665, 0.15716666666666665, 0.15716666666666665, 0.15716666666666665, 0.15716666666666665, 0.15716666666666665, 0.15716666666666665, 0.15716666666666665, 0.15716666666666665, 0.15716666666666665, 0.15716666666666665, 0.15716666666666665, 0.15716666666666665, 0.15716666666666665, 0.15716666666666665, 0.15716666666666665, 0.15716666666666665, 0.15716666666666665, 0.15716666666666665, 0.15716666666666665, 0.15716666666666665, 0.15716666666666665, 0.15716666666666665, 0.15716666666666665, 0.15716666666666665, 0.15716666666666665, 0.15716666666666665, 0.15716666666666665, 0.15716666666666665, 0.15716666666666665, 0.15716666666666665, 0.15716666666666665, 0.15716666666666665, 0.15716666666666665, 0.15716666666666665, 0.15716666666666665, 0.15716666666666665, 0.15716666666666665, 0.15716666666666665, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.0]"
MAX mit Epsilon=0.00010,0.503,3,{Directionality / Conflict-Free / Irrelevance of Necessarily Rejected Arguments (INRA)},{Strong Admissibility / Reinstatement / Admissibility / SCC Decomposability / Semi-Qualified Admissibility / Defence / Naivety / CF-Reinstatement / Weak Reinstatement / Modularization / I-Maximality / Reduct Admissibility},"[0.269, 0.269, 0.269, 0.269, 0.269, 0.269, 0.269, 0.269, 0.269, 0.269, 0.269, 0.269, 0.269, 0.269, 0.269, 0.269, 0.269, 0.269, 0.269, 0.269, 0.269, 0.269, 0.269, 0.269, 0.269, 0.269, 0.269, 0.269, 0.269, 0.269, 0.269, 0.269, 0.269, 0.269, 0.269, 0.269, 0.269, 0.269, 0.269, 0.269, 0.269, 0.269, 0.269, 0.269, 0.269, 0.269, 0.269, 0.269, 0.269, 0.269, 0.269, 0.269, 0.269, 0.269, 0.269, 0.269, 0.269, 0.269, 0.269, 0.269, 0.269, 0.269, 0.269, 0.269, 0.269, 0.269, 0.269, 0.269, 0.269, 0.269, 0.269, 0.269, 0.269, 0.269, 0.269, 0.269, 0.269, 0.269, 0.269, 0.269, 0.269, 0.269, 0.269, 0.269, 0.269, 0.269, 0.269, 0.269, 0.269, 0.269, 0.269, 0.269, 0.269, 0.269, 0.269, 0.269, 0.269, 0.269, 0.269, 0.269, 0.2685, 0.2685, 0.2685, 0.2685, 0.2685, 0.2685, 0.2685, 0.2685, 0.2685, 0.2685, 0.2685, 0.2685, 0.2685, 0.2685, 0.2685, 0.2685, 0.2685, 0.2685, 0.2685, 0.15716666666666665, 0.15716666666666665, 0.15716666666666665, 0.15716666666666665, 0.15716666666666665, 0.15716666666666665, 0.15716666666666665, 0.15716666666666665, 0.15716666666666665, 0.15716666666666665, 0.15716666666666665, 0.15716666666666665, 0.15716666666666665, 0.15716666666666665, 0.15716666666666665, 0.15716666666666665, 0.15716666666666665, 0.15716666666666665, 0.15716666666666665, 0.15716666666666665, 0.15716666666666665, 0.15716666666666665, 0.15716666666666665, 0.15716666666666665, 0.15716666666666665, 0.15716666666666665, 0.15716666666666665, 0.15716666666666665, 0.15716666666666665, 0.15716666666666665, 0.15716666666666665, 0.15716666666666665, 0.15716666666666665, 0.15716666666666665, 0.15716666666666665, 0.15716666666666665, 0.15716666666666665, 0.15716666666666665, 0.15716666666666665, 0.15716666666666665, 0.15716666666666665, 0.15716666666666665, 0.15716666666666665, 0.15716666666666665, 0.15716666666666665, 0.15716666666666665, 0.15716666666666665, 0.15716666666666665, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.1335, 0.0]"
