AF;Ext;Ranking;Grounded
<{ A1, A2, A3, A0 },[(A1,A2), (A1,A3), (A2,A1), (A2,A3), (A0,A3), (A1,A0)]>;{};{A1=0.56715704400129750, A2=0.56715704400129750, A3=0.56715704400129750, A0=0.56715704400129750};{}
<{ A1, A2, A3, A0 },[(A1,A1), (A1,A2), (A1,A3), (A2,A1), (A3,A0), (A3,A1)]>;{};{A1=0.56715704400129750, A2=0.56715704400129750, A3=0.56715704400129750, A0=0.56715704400129750};{}
<{ A1, A2, A3, A0 },[(A1,A2), (A1,A3), (A0,A0), (A2,A3), (A3,A1), (A1,A0)]>;{};{A1=0.56715704400129750, A2=0.56715704400129750, A3=0.56715704400129750, A0=0.56715704400129750};{}
<{ A1, A2, A3, A0 },[(A1,A2), (A2,A1), (A2,A3), (A0,A1), (A3,A0), (A3,A1)]>;{};{A1=0.56715704400129750, A2=0.56715704400129750, A3=0.56715704400129750, A0=0.56715704400129750};{}
<{ A1, A2, A3, A0 },[(A1,A2), (A2,A1), (A0,A0), (A2,A3), (A1,A0), (A3,A2)]>;{};{A1=0.56715704400129750, A2=0.56715704400129750, A3=0.56715704400129750, A0=0.56715704400129750};{}
<{ A1, A2, A0 },[(A1,A1), (A1,A2), (A2,A2), (A0,A0)]>;{};{A1=0.56715704400129750, A2=0.56715704400129750, A0=0.56715704400129750};{}
<{ A1, A2, A3, A0 },[(A1,A1), (A1,A2), (A1,A3), (A2,A3), (A0,A3), (A1,A0)]>;{};{A1=0.56715704400129750, A2=0.56715704400129750, A3=0.56715704400129750, A0=0.56715704400129750};{}
<{ A1, A2, A3, A0 },[(A1,A1), (A1,A2), (A1,A3), (A2,A0), (A0,A0), (A1,A0)]>;{};{A1=0.56715704400129750, A2=0.56715704400129750, A3=0.56715704400129750, A0=0.56715704400129750};{}
<{ A1, A2, A3, A0 },[(A1,A2), (A1,A3), (A2,A1), (A0,A1), (A3,A0), (A3,A1)]>;{};{A1=0.56715704400129750, A2=0.56715704400129750, A3=0.56715704400129750, A0=0.56715704400129750};{}
<{ A1, A2, A3, A0 },[(A3,A3), (A1,A2), (A2,A3), (A0,A3), (A3,A1), (A1,A0)]>;{};{A1=0.56715704400129750, A2=0.56715704400129750, A3=0.56715704400129750, A0=0.56715704400129750};{}
<{ A1, A2, A3, A0 },[(A1,A2), (A2,A0), (A2,A1), (A2,A3), (A0,A2), (A3,A2)]>;{};{A1=0.56715704400129750, A2=0.56715704400129750, A3=0.56715704400129750, A0=0.56715704400129750};{}
<{ A1, A2, A3, A0 },[(A1,A1), (A1,A2), (A1,A3), (A2,A1), (A0,A1), (A1,A0)]>;{};{A1=0.56715704400129750, A2=0.56715704400129750, A3=0.56715704400129750, A0=0.56715704400129750};{}
<{ A1, A2, A3, A0 },[(A1,A2), (A2,A0), (A2,A3), (A3,A0), (A3,A1), (A1,A0)]>;{};{A1=0.56715704400129750, A2=0.56715704400129750, A3=0.56715704400129750, A0=0.56715704400129750};{}
<{ A1, A2, A3, A0 },[(A1,A2), (A0,A0), (A2,A3), (A3,A1), (A1,A0), (A3,A2)]>;{};{A1=0.56715704400129750, A2=0.56715704400129750, A3=0.56715704400129750, A0=0.56715704400129750};{}
<{ A1, A2, A3, A0 },[(A3,A3), (A1,A2), (A2,A2), (A0,A0), (A0,A1), (A3,A2)]>;{};{A1=0.56715704400129750, A2=0.56715704400129750, A3=0.56715704400129750, A0=0.56715704400129750};{}
<{ A1, A2, A3, A0 },[(A1,A1), (A3,A3), (A1,A2), (A2,A1), (A3,A0), (A3,A1)]>;{};{A1=0.56715704400129750, A2=0.56715704400129750, A3=0.56715704400129750, A0=0.56715704400129750};{}
<{ A1, A2, A0 },[(A1,A2), (A2,A0), (A2,A1), (A1,A0)]>;{};{A1=0.56715704400129750, A2=0.56715704400129750, A0=0.56715704400129750};{}
<{ A1, A2, A3, A0 },[(A1,A1), (A1,A2), (A1,A3), (A0,A1), (A3,A0), (A3,A1)]>;{};{A1=0.56715704400129750, A2=0.56715704400129750, A3=0.56715704400129750, A0=0.56715704400129750};{}
<{ A1, A2, A3, A0 },[(A1,A2), (A1,A3), (A2,A1), (A2,A3), (A0,A3), (A3,A0)]>;{};{A1=0.56715704400129750, A2=0.56715704400129750, A3=0.56715704400129750, A0=0.56715704400129750};{}
<{ A1, A2, A3, A0 },[(A3,A3), (A1,A2), (A2,A1), (A2,A3), (A0,A3), (A1,A0)]>;{};{A1=0.56715704400129750, A2=0.56715704400129750, A3=0.56715704400129750, A0=0.56715704400129750};{}
<{ A1, A2, A3, A0 },[(A1,A1), (A1,A2), (A1,A3), (A0,A0), (A2,A3), (A0,A2)]>;{};{A1=0.56715704400129750, A2=0.56715704400129750, A3=0.56715704400129750, A0=0.56715704400129750};{}
<{ A1, A2, A3, A0 },[(A1,A1), (A3,A3), (A1,A2), (A0,A0), (A0,A2), (A0,A3)]>;{};{A1=0.56715704400129750, A2=0.56715704400129750, A3=0.56715704400129750, A0=0.56715704400129750};{}
<{ A1, A2, A3, A0 },[(A1,A2), (A1,A3), (A2,A1), (A0,A0), (A2,A3), (A0,A2)]>;{};{A1=0.56715704400129750, A2=0.56715704400129750, A3=0.56715704400129750, A0=0.56715704400129750};{}
<{ A1, A2, A3, A0 },[(A3,A3), (A1,A2), (A1,A3), (A2,A2), (A2,A3), (A0,A2)]>;{A1,A0};{A1=1.00, A2=0.367879441171442330, A3=0.367879441171442330, A0=1.00};{A1,A0}
<{ A1, A2, A3, A0 },[(A1,A1), (A1,A2), (A2,A1), (A2,A2), (A0,A1), (A3,A2)]>;{A3,A0};{A1=0.367879441171442330, A2=0.367879441171442330, A3=1.00, A0=1.00};{A3,A0}
<{ A1, A2, A3, A0 },[(A1,A2), (A1,A3), (A2,A3), (A0,A2), (A0,A3), (A3,A2)]>;{A1,A0};{A1=1.00, A2=0.367879441171442330, A3=0.367879441171442330, A0=1.00};{A1,A0}
<{ A1, A2, A3, A0 },[(A1,A2), (A1,A3), (A0,A0), (A2,A3), (A0,A2), (A3,A1)]>;{};{A1=0.56715704400129750, A2=0.56715704400129750, A3=0.56715704400129750, A0=0.56715704400129750};{}
<{ A1, A2, A0 },[(A1,A2), (A2,A0), (A2,A1), (A0,A1)]>;{};{A1=0.56715704400129750, A2=0.56715704400129750, A0=0.56715704400129750};{}
<{ A1, A2, A3, A0 },[(A3,A3), (A1,A2), (A1,A3), (A2,A2), (A2,A3), (A3,A2)]>;{A1,A0};{A1=1.00, A2=0.367879441171442330, A3=0.367879441171442330, A0=1.00};{A1,A0}
<{ A1, A2, A3, A0 },[(A1,A2), (A1,A3), (A2,A2), (A2,A3), (A0,A2), (A0,A3)]>;{A1,A0};{A1=1.00, A2=0.367879441171442330, A3=0.367879441171442330, A0=1.00};{A1,A0}
<{ A1, A2, A3, A0 },[(A1,A1), (A1,A2), (A1,A3), (A0,A0), (A2,A3), (A1,A0)]>;{};{A1=0.56715704400129750, A2=0.56715704400129750, A3=0.56715704400129750, A0=0.56715704400129750};{}
<{ A1, A2, A3, A0 },[(A1,A2), (A1,A3), (A2,A2), (A2,A3), (A0,A3), (A3,A2)]>;{A1,A0};{A1=1.00, A2=0.367879441171442330, A3=0.367879441171442330, A0=1.00};{A1,A0}
<{ A1, A2, A3, A0 },[(A3,A3), (A1,A2), (A1,A3), (A2,A2), (A0,A2), (A0,A3)]>;{A1,A0};{A1=1.00, A2=0.367879441171442330, A3=0.367879441171442330, A0=1.00};{A1,A0}
<{ A1, A2, A3, A0 },[(A1,A2), (A2,A1), (A0,A0), (A2,A3), (A0,A3), (A1,A0)]>;{};{A1=0.56715704400129750, A2=0.56715704400129750, A3=0.56715704400129750, A0=0.56715704400129750};{}
<{ A1, A2, A3, A0 },[(A1,A2), (A1,A3), (A2,A0), (A0,A0), (A0,A3), (A1,A0)]>;{A1};{A1=1.00, A2=0.367879441171442330, A3=0.367879441171442330, A0=0.367879441171442330};{A1}
<{ A1, A2, A3, A0 },[(A1,A1), (A3,A3), (A1,A2), (A1,A3), (A0,A1), (A0,A2)]>;{A0};{A1=0.367879441171442330, A2=0.367879441171442330, A3=0.56711904005721490, A0=1.00};{A0}
<{ A1, A2, A3, A0 },[(A1,A2), (A1,A3), (A2,A2), (A0,A1), (A0,A3), (A3,A2)]>;{A0};{A1=0.367879441171442330, A2=0.56711904005721490, A3=0.367879441171442330, A0=1.00};{A0}
<{ A1, A2, A3, A0 },[(A1,A1), (A1,A2), (A2,A1), (A0,A2), (A3,A0), (A3,A1)]>;{A2,A3};{A1=0.367879441171442330, A2=0.69220062755534630, A3=1.00, A0=0.367879441171442330};{A2,A3}
<{ A1, A0 },[(A1,A1), (A1,A0)]>;{};{A1=0.56711904005721490, A0=0.56711904005721490};{}
<{ A1, A2, A0 },[(A1,A2), (A2,A2), (A0,A0), (A0,A1)]>;{};{A1=0.56715704400129750, A2=0.56715704400129750, A0=0.56715704400129750};{}
<{ A1, A2, A0 },[(A1,A1), (A1,A2), (A2,A0), (A1,A0)]>;{};{A1=0.56715704400129750, A2=0.56715704400129750, A0=0.56715704400129750};{}
<{ A1, A2, A0 },[(A1,A2), (A0,A0), (A0,A2), (A1,A0)]>;{A1};{A1=1.00, A2=0.367879441171442330, A0=0.367879441171442330};{A1}
<{ A1, A2, A0 },[(A1,A2), (A2,A1), (A0,A1), (A0,A2)]>;{A0};{A1=0.367879441171442330, A2=0.367879441171442330, A0=1.00};{A0}
<{ A1, A2, A0 },[(A1,A1), (A1,A2), (A2,A1), (A2,A2)]>;{A0};{A1=0.56711904005721490, A2=0.56711904005721490, A0=1.00};{A0}
<{ A1, A2, A0 },[(A1,A1), (A1,A2), (A2,A1), (A0,A1)]>;{A2,A0};{A1=0.367879441171442330, A2=0.69220062755534630, A0=1.00};{A2,A0}
<{ A1, A2, A0 },[(A1,A1), (A1,A2), (A2,A2), (A0,A2)]>;{A0};{A1=0.56711904005721490, A2=0.367879441171442330, A0=1.00};{A0}
<{ A1, A2, A0 },[(A1,A2), (A2,A2), (A0,A0), (A1,A0)]>;{A1};{A1=1.00, A2=0.367879441171442330, A0=0.367879441171442330};{A1}
<{ A1, A2, A0 },[(A1,A2), (A2,A0), (A0,A0), (A1,A0)]>;{A1};{A1=1.00, A2=0.367879441171442330, A0=0.367879441171442330};{A1}
<{ A1, A2, A0 },[(A1,A1), (A1,A2), (A2,A1), (A0,A2)]>;{A0};{A1=0.56711904005721490, A2=0.367879441171442330, A0=1.00};{A0}
<{ A1, A0 },[(A0,A0), (A1,A0)]>;{A1};{A1=1.00, A0=0.367879441171442330};{A1}
<{ A1, A2, A0 },[(A1,A1), (A1,A2), (A2,A2), (A0,A1)]>;{A0};{A1=0.367879441171442330, A2=0.56711904005721490, A0=1.00};{A0}
<{ A1, A2, A0 },[(A1,A1), (A1,A2), (A2,A0), (A2,A2)]>;{};{A1=0.56715704400129750, A2=0.56715704400129750, A0=0.56715704400129750};{}
<{ A1, A2, A0 },[(A1,A1), (A1,A2), (A2,A0), (A0,A1)]>;{};{A1=0.56715704400129750, A2=0.56715704400129750, A0=0.56715704400129750};{}
<{ A1, A2, A0 },[(A1,A1), (A1,A2), (A0,A0), (A0,A2)]>;{};{A1=0.56715704400129750, A2=0.56715704400129750, A0=0.56715704400129750};{}
<{ A1, A2, A0 },[(A1,A2), (A2,A2), (A0,A0), (A0,A2), (A1,A0)]>;{A1};{A1=1.00, A2=0.367879441171442330, A0=0.367879441171442330};{A1}
<{ A1, A2, A0 },[(A1,A1), (A1,A2), (A2,A1), (A2,A2), (A0,A1)]>;{A0};{A1=0.367879441171442330, A2=0.56711904005721490, A0=1.00};{A0}
<{ A1, A2, A0 },[(A1,A1), (A1,A2), (A2,A1), (A0,A2), (A1,A0)]>;{};{A1=0.56715704400129750, A2=0.56715704400129750, A0=0.56715704400129750};{}
<{ A1, A2, A0 },[(A1,A1), (A1,A2), (A0,A0), (A0,A2), (A1,A0)]>;{};{A1=0.56715704400129750, A2=0.56715704400129750, A0=0.56715704400129750};{}
<{ A1, A2, A0 },[(A1,A2), (A2,A1), (A0,A0), (A0,A1), (A0,A2)]>;{};{A1=0.56715704400129750, A2=0.56715704400129750, A0=0.56715704400129750};{}
<{ A1, A2, A0 },[(A1,A2), (A2,A0), (A2,A2), (A0,A0), (A0,A1)]>;{};{A1=0.56715704400129750, A2=0.56715704400129750, A0=0.56715704400129750};{}
<{ A1, A0 },[(A0,A1), (A1,A0)]>;{};{A1=0.56711904005721490, A0=0.56711904005721490};{}
<{ A1, A2, A0 },[(A1,A1), (A1,A2), (A2,A1), (A0,A0), (A1,A0)]>;{};{A1=0.56715704400129750, A2=0.56715704400129750, A0=0.56715704400129750};{}
<{ A1, A2, A0 },[(A1,A1), (A1,A2), (A2,A1), (A2,A2), (A0,A0)]>;{};{A1=0.56715704400129750, A2=0.56715704400129750, A0=0.56715704400129750};{}
<{ A1, A2, A0 },[(A1,A1), (A1,A2), (A2,A0), (A2,A1), (A0,A0)]>;{};{A1=0.56715704400129750, A2=0.56715704400129750, A0=0.56715704400129750};{}
<{ A1, A2, A0 },[(A1,A1), (A1,A2), (A2,A1), (A0,A0), (A0,A1)]>;{};{A1=0.56715704400129750, A2=0.56715704400129750, A0=0.56715704400129750};{}
<{ A1, A2, A0 },[(A1,A2), (A2,A0), (A2,A1), (A0,A0), (A1,A0)]>;{};{A1=0.56715704400129750, A2=0.56715704400129750, A0=0.56715704400129750};{}
<{ A1, A2, A0 },[(A1,A2), (A2,A1), (A0,A0), (A0,A1), (A1,A0)]>;{};{A1=0.56715704400129750, A2=0.56715704400129750, A0=0.56715704400129750};{}
<{ A1, A2, A0 },[(A1,A1), (A1,A2), (A2,A2), (A0,A0), (A0,A2)]>;{};{A1=0.56715704400129750, A2=0.56715704400129750, A0=0.56715704400129750};{}
<{ A1, A2, A0 },[(A1,A1), (A1,A2), (A2,A1), (A2,A2), (A1,A0)]>;{};{A1=0.56715704400129750, A2=0.56715704400129750, A0=0.56715704400129750};{}
<{ A1, A2, A0 },[(A1,A1), (A1,A2), (A2,A0), (A2,A1), (A1,A0)]>;{};{A1=0.56715704400129750, A2=0.56715704400129750, A0=0.56715704400129750};{}
<{ A1, A2, A0 },[(A1,A1), (A1,A2), (A2,A1), (A0,A1), (A1,A0)]>;{};{A1=0.56715704400129750, A2=0.56715704400129750, A0=0.56715704400129750};{}
<{ A1, A0 },[(A1,A1), (A0,A0)]>;{};{A1=0.56711904005721490, A0=0.56711904005721490};{}
<{ A1, A2, A0 },[(A1,A1), (A1,A2), (A2,A2), (A0,A0), (A1,A0)]>;{};{A1=0.56715704400129750, A2=0.56715704400129750, A0=0.56715704400129750};{}
<{ A1, A2, A0 },[(A1,A1), (A1,A2), (A2,A0), (A0,A0), (A1,A0)]>;{};{A1=0.56715704400129750, A2=0.56715704400129750, A0=0.56715704400129750};{}
<{ A1, A2, A0 },[(A1,A1), (A1,A2), (A2,A1), (A0,A0), (A0,A2)]>;{};{A1=0.56715704400129750, A2=0.56715704400129750, A0=0.56715704400129750};{}
<{ A1, A2, A0 },[(A1,A2), (A2,A1), (A0,A0), (A0,A2), (A1,A0)]>;{};{A1=0.56715704400129750, A2=0.56715704400129750, A0=0.56715704400129750};{}
<{ A1, A2, A0 },[(A1,A1), (A1,A2), (A2,A0), (A2,A1), (A0,A1)]>;{};{A1=0.56715704400129750, A2=0.56715704400129750, A0=0.56715704400129750};{}
<{ A1, A2, A0 },[(A1,A2), (A2,A0), (A2,A1), (A0,A1), (A1,A0)]>;{};{A1=0.56715704400129750, A2=0.56715704400129750, A0=0.56715704400129750};{}
<{ A1, A2, A0 },[(A1,A1), (A1,A2), (A2,A0), (A2,A2), (A0,A0)]>;{};{A1=0.56715704400129750, A2=0.56715704400129750, A0=0.56715704400129750};{}
<{ A1, A2, A0 },[(A1,A2), (A2,A0), (A0,A0), (A0,A2), (A1,A0)]>;{A1};{A1=1.00, A2=0.367879441171442330, A0=0.367879441171442330};{A1}
<{ A1, A2, A0 },[(A1,A2), (A2,A1), (A2,A2), (A0,A0), (A0,A2), (A1,A0)]>;{};{A1=0.56715704400129750, A2=0.56715704400129750, A0=0.56715704400129750};{}
<{ A1, A2, A0 },[(A1,A1), (A1,A2), (A2,A2), (A0,A0), (A0,A2), (A1,A0)]>;{};{A1=0.56715704400129750, A2=0.56715704400129750, A0=0.56715704400129750};{}
<{ A1, A0 },[(A1,A1), (A0,A0), (A1,A0)]>;{};{A1=0.56711904005721490, A0=0.56711904005721490};{}
<{ A1, A2, A0 },[(A1,A1), (A1,A2), (A2,A1), (A2,A2), (A0,A0), (A1,A0)]>;{};{A1=0.56715704400129750, A2=0.56715704400129750, A0=0.56715704400129750};{}
<{ A1, A2, A0 },[(A1,A2), (A2,A2), (A0,A0), (A0,A1), (A0,A2), (A1,A0)]>;{};{A1=0.56715704400129750, A2=0.56715704400129750, A0=0.56715704400129750};{}
<{ A1, A2, A0 },[(A1,A1), (A1,A2), (A2,A1), (A2,A2), (A0,A0), (A0,A1)]>;{};{A1=0.56715704400129750, A2=0.56715704400129750, A0=0.56715704400129750};{}
<{ A1, A2, A0 },[(A1,A2), (A2,A0), (A2,A1), (A0,A0), (A0,A1), (A1,A0)]>;{};{A1=0.56715704400129750, A2=0.56715704400129750, A0=0.56715704400129750};{}
<{ A1, A2, A0 },[(A1,A1), (A1,A2), (A2,A1), (A2,A2), (A0,A1), (A1,A0)]>;{};{A1=0.56715704400129750, A2=0.56715704400129750, A0=0.56715704400129750};{}
<{ A1, A2, A0 },[(A1,A1), (A1,A2), (A2,A1), (A0,A0), (A0,A2), (A1,A0)]>;{};{A1=0.56715704400129750, A2=0.56715704400129750, A0=0.56715704400129750};{}
<{ A1, A2, A0 },[(A1,A2), (A2,A0), (A2,A2), (A0,A0), (A0,A2), (A1,A0)]>;{A1};{A1=1.00, A2=0.367879441171442330, A0=0.367879441171442330};{A1}
<{ A1, A2, A0 },[(A1,A1), (A1,A2), (A2,A0), (A2,A1), (A2,A2), (A0,A1)]>;{};{A1=0.56715704400129750, A2=0.56715704400129750, A0=0.56715704400129750};{}
<{ A1, A2, A0 },[(A1,A1), (A1,A2), (A2,A0), (A2,A2), (A0,A0), (A0,A1)]>;{};{A1=0.56715704400129750, A2=0.56715704400129750, A0=0.56715704400129750};{}
<{ A1, A2, A0 },[(A1,A1), (A1,A2), (A2,A0), (A2,A1), (A0,A0), (A0,A2)]>;{};{A1=0.56715704400129750, A2=0.56715704400129750, A0=0.56715704400129750};{}
"ExactGeneralRankingBasedExtensionReasoner RESULTS
----------
Postulate                                            posInstances notApplicable negInstances
Admissibility                                        500          0             0
CF-Reinstatement                                     500          0             0
Conflict-Free                                        500          0             0
Defense                                              500          0             0
Directionality                                       500          0             0
I-Maximality                                         500          0             0
Irrelevance of Necessarily Rejected Arguments (INRA) 500          0             0
Modularization                                       500          0             0
Naivety                                              2            0             1
Reduct Admissibility                                 500          0             0
Reinstatement                                        500          0             0
SCC Decomposability                                  500          0             0
Semi-Qualified Admissibility                         500          0             0
Strong Admissibility                                 500          0             0
Weak Reinstatement                                   500          0             0
"
