AF;Ext;Ranking;Grounded
<{ A1, A2, A0 },[(A1,A1), (A1,A2), (A2,A1), (A2,A2), (A0,A1)]>;{A0};{A1=0.0, A2=0.0, A0=1.0};{A0}
<{ A1, A2, A0 },[(A1,A1), (A1,A2), (A2,A1), (A0,A2), (A1,A0)]>;{};{A1=0.0, A2=0.25, A0=0.25};{}
<{ A1, A2, A0 },[(A1,A1), (A1,A2), (A0,A0), (A0,A2), (A1,A0)]>;{};{A1=0.0, A2=0.1666666716337204, A0=0.0};{}
<{ A1, A2, A0 },[(A1,A2), (A2,A1), (A0,A0), (A0,A1), (A0,A2)]>;{};{A1=0.25, A2=0.25, A0=0.0};{}
<{ A1, A2, A0 },[(A1,A2), (A2,A0), (A2,A2), (A0,A0), (A0,A1)]>;{};{A1=0.25, A2=0.0, A0=0.0};{}
<{ A1, A0 },[(A0,A1), (A1,A0)]>;{};{A1=0.5, A0=0.5};{}
<{ A1, A2, A0 },[(A1,A1), (A1,A2), (A2,A1), (A0,A0), (A1,A0)]>;{A2};{A1=0.0, A2=0.5, A0=0.0};{}
<{ A1, A2, A0 },[(A1,A1), (A1,A2), (A2,A1), (A2,A2), (A0,A0)]>;{};{A1=0.0, A2=0.0, A0=0.0};{}
<{ A1, A2, A0 },[(A1,A1), (A1,A2), (A2,A0), (A2,A1), (A0,A0)]>;{A2};{A1=0.0, A2=0.5, A0=0.0};{}
<{ A1, A2, A0 },[(A1,A1), (A1,A2), (A2,A1), (A0,A0), (A0,A1)]>;{A2};{A1=0.0, A2=0.5, A0=0.0};{}
<{ A1, A2, A0 },[(A1,A2), (A2,A0), (A2,A1), (A0,A0), (A1,A0)]>;{};{A1=0.5, A2=0.5, A0=0.0};{}
<{ A1, A2, A0 },[(A1,A2), (A2,A1), (A0,A0), (A0,A1), (A1,A0)]>;{};{A1=0.5, A2=0.5, A0=0.0};{}
<{ A1, A2, A0 },[(A1,A1), (A1,A2), (A2,A2), (A0,A0), (A0,A2)]>;{};{A1=0.0, A2=0.0, A0=0.0};{}
<{ A1, A2, A0 },[(A1,A1), (A1,A2), (A2,A1), (A2,A2), (A1,A0)]>;{};{A1=0.0, A2=0.0, A0=0.25};{}
<{ A1, A2, A0 },[(A1,A1), (A1,A2), (A2,A0), (A2,A1), (A1,A0)]>;{A2};{A1=0.0, A2=0.5, A0=0.1666666716337204};{}
<{ A1, A2, A0 },[(A1,A1), (A1,A2), (A2,A1), (A0,A1), (A1,A0)]>;{A2,A0};{A1=0.0, A2=0.5, A0=0.5};{}
<{ A1, A0 },[(A1,A1), (A0,A0)]>;{};{A1=0.0, A0=0.0};{}
<{ A1, A2, A0 },[(A1,A1), (A1,A2), (A2,A2), (A0,A0), (A1,A0)]>;{};{A1=0.0, A2=0.0, A0=0.0};{}
<{ A1, A2, A0 },[(A1,A1), (A1,A2), (A2,A0), (A0,A0), (A1,A0)]>;{};{A1=0.0, A2=0.25, A0=0.0};{}
<{ A1, A2, A0 },[(A1,A1), (A1,A2), (A2,A1), (A0,A0), (A0,A2)]>;{};{A1=0.0, A2=0.25, A0=0.0};{}
<{ A1, A2, A0 },[(A1,A2), (A2,A1), (A0,A0), (A0,A2), (A1,A0)]>;{A1};{A1=0.5, A2=0.25, A0=0.0};{}
<{ A1, A2, A0 },[(A1,A1), (A1,A2), (A2,A0), (A2,A1), (A0,A1)]>;{A2};{A1=0.0, A2=0.5, A0=0.25};{}
<{ A1, A2, A0 },[(A1,A2), (A2,A0), (A2,A1), (A0,A1), (A1,A0)]>;{};{A1=0.5, A2=0.5, A0=0.25};{}
<{ A1, A2, A0 },[(A1,A1), (A1,A2), (A2,A0), (A2,A2), (A0,A0)]>;{};{A1=0.0, A2=0.0, A0=0.0};{}
<{ A1, A2, A0 },[(A1,A2), (A2,A0), (A0,A0), (A0,A2), (A1,A0)]>;{A1};{A1=1.0, A2=0.25, A0=0.0};{A1}
<{ A1, A2, A0 },[(A1,A2), (A2,A1), (A2,A2), (A0,A0), (A0,A2), (A1,A0)]>;{A1};{A1=0.5, A2=0.0, A0=0.0};{}
<{ A1, A2, A0 },[(A1,A1), (A1,A2), (A2,A2), (A0,A0), (A0,A2), (A1,A0)]>;{};{A1=0.0, A2=0.0, A0=0.0};{}
<{ A1, A0 },[(A1,A1), (A0,A0), (A1,A0)]>;{};{A1=0.0, A0=0.0};{}
<{ A1, A2, A0 },[(A1,A1), (A1,A2), (A2,A1), (A2,A2), (A0,A0), (A1,A0)]>;{};{A1=0.0, A2=0.0, A0=0.0};{}
<{ A1, A2, A0 },[(A1,A2), (A2,A2), (A0,A0), (A0,A1), (A0,A2), (A1,A0)]>;{A1};{A1=0.5, A2=0.0, A0=0.0};{}
<{ A1, A2, A0 },[(A1,A1), (A1,A2), (A2,A1), (A2,A2), (A0,A0), (A0,A1)]>;{};{A1=0.0, A2=0.0, A0=0.0};{}
<{ A1, A2, A0 },[(A1,A2), (A2,A0), (A2,A1), (A0,A0), (A0,A1), (A1,A0)]>;{};{A1=0.5, A2=0.5, A0=0.0};{}
<{ A1, A2, A0 },[(A1,A1), (A1,A2), (A2,A1), (A2,A2), (A0,A1), (A1,A0)]>;{A0};{A1=0.0, A2=0.0, A0=0.5};{}
<{ A1, A2, A0 },[(A1,A1), (A1,A2), (A2,A1), (A0,A0), (A0,A2), (A1,A0)]>;{};{A1=0.0, A2=0.25, A0=0.0};{}
<{ A1, A2, A0 },[(A1,A2), (A2,A0), (A2,A2), (A0,A0), (A0,A2), (A1,A0)]>;{A1};{A1=1.0, A2=0.0, A0=0.0};{A1}
<{ A1, A2, A0 },[(A1,A1), (A1,A2), (A2,A0), (A2,A1), (A2,A2), (A0,A1)]>;{};{A1=0.0, A2=0.0, A0=0.25};{}
<{ A1, A2, A0 },[(A1,A1), (A1,A2), (A2,A0), (A2,A2), (A0,A0), (A0,A1)]>;{};{A1=0.0, A2=0.0, A0=0.0};{}
<{ A1, A2, A0 },[(A1,A1), (A1,A2), (A2,A0), (A2,A1), (A0,A0), (A0,A2)]>;{A2};{A1=0.0, A2=0.5, A0=0.0};{}
"ExactGeneralRankingBasedExtensionReasoner RESULTS
----------
Postulate                                            posInstances notApplicable negInstances
Admissibility                                        500          0             0
CF-Reinstatement                                     500          0             0
Conflict-Free                                        500          0             0
Defense                                              500          0             0
Directionality                                       278          0             1
I-Maximality                                         500          0             0
Irrelevance of Necessarily Rejected Arguments (INRA) 3            0             1
Modularization                                       500          0             0
Naivety                                              5            0             1
Reduct Admissibility                                 500          0             0
Reinstatement                                        500          0             0
SCC Decomposability                                  278          0             1
Semi-Qualified Admissibility                         500          0             0
Strong Admissibility                                 2            0             1
Weak Reinstatement                                   500          0             0
"
